Date,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NESTLEIND.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,ULTRACEMCO.NS,WIPRO.NS
2020-01-22,1694.7894287109375,710.2434692382812,412.23980712890625,494.02911376953125,1191.189453125,1902.6036376953125,509.59600830078125,675.7803955078125,186.5279998779297,1580.72412109375,1180.5528564453125,6851.42041015625,1467.0765380859375,103.904541015625,693.9336547851562,291.71685791015625,421.3873291015625,2024.3074951171875,4369.8525390625,119.8501968383789
2020-01-23,1691.788818359375,720.6090698242188,410.6076354980469,500.97125244140625,1195.0294189453125,1907.4254150390625,514.322998046875,688.1956787109375,186.4104461669922,1601.0128173828125,1215.3070068359375,6862.4619140625,1467.090576171875,104.8913803100586,690.9920654296875,298.2220764160156,424.73919677734375,2014.240966796875,4418.119140625,121.23954772949219
2020-01-24,1701.9808349609375,734.9615478515625,417.44482421875,509.99298095703125,1194.741455078125,1923.004638671875,520.317138671875,686.7919311523438,186.60633850097656,1638.0010986328125,1239.8447265625,6844.5546875,1486.5888671875,102.29442596435547,688.5934448242188,299.0063171386719,422.8035888671875,2007.2994384765625,4531.68603515625,121.19061279296875
2020-01-27,1703.457275390625,737.8020629882812,414.4442138671875,507.1815490722656,1164.6458740234375,1911.5523681640625,523.6309814453125,682.7118530273438,183.82469177246094,1613.47509765625,1230.17578125,6864.0947265625,1478.148681640625,100.24283599853516,681.8050537109375,291.76300048828125,423.3701477050781,1994.290771484375,4565.06884765625,120.08932495117188
2020-01-28,1694.6466064453125,734.7123413085938,419.28594970703125,504.747802734375,1174.24560546875,1910.8568115234375,514.8103637695312,682.6241455078125,180.80795288085938,1621.1519775390625,1228.3968505859375,6718.3876953125,1454.6170654296875,98.91836547851562,666.0559692382812,290.74798583984375,427.618896484375,2007.6214599609375,4498.79248046875,119.45301818847656
2020-01-29,1711.64892578125,732.818603515625,439.7874755859375,510.9581298828125,1186.3895263671875,1923.4683837890625,513.2509155273438,692.8897705078125,185.43096923828125,1635.508544921875,1245.7740478515625,6731.10986328125,1497.0859375,99.93119049072266,669.7217407226562,291.99371337890625,424.9752502441406,1980.8231201171875,4458.919921875,120.7745590209961
2020-01-30,1719.317138671875,728.4829711914062,434.3436279296875,510.11883544921875,1176.9818115234375,1908.5384521484375,518.708984375,684.9931030273438,183.39369201660156,1623.34521484375,1249.8790283203125,6740.8564453125,1464.444091796875,100.969970703125,653.38427734375,286.68804931640625,417.4217834472656,1965.423583984375,4378.68603515625,117.81332397460938
2020-01-31,1710.4107666015625,726.8882446289062,434.50286865234375,496.3137512207031,1177.2218017578125,1886.4215087890625,512.3250122070312,680.825439453125,184.25563049316406,1686.6541748046875,1249.05810546875,6638.16552734375,1449.219970703125,97.0485610961914,638.8570556640625,293.839111328125,410.0571594238281,1911.3662109375,4310.4580078125,115.90442657470703
2020-02-03,1778.9927978515625,706.6055908203125,433.8509826660156,485.9913024902344,1145.0623779296875,2020.6064453125,502.4810791015625,673.3235473632812,162.66836547851562,1671.200927734375,1173.6656494140625,6732.07080078125,1538.0587158203125,97.30825805664062,627.0225830078125,275.06182861328125,394.2421569824219,1932.9251708984375,4266.09619140625,116.1980972290039
2020-02-04,1801.5203857421875,712.635498046875,449.7645568847656,492.2015380859375,1180.5816650390625,1998.952880859375,517.344482421875,691.2665405273438,168.97607421875,1693.184326171875,1178.31787109375,6912.8720703125,1552.6458740234375,100.94400787353516,645.5323486328125,282.58197021484375,401.8900451660156,1937.7509765625,4367.21728515625,117.59307098388672
2020-02-05,1784.5653076171875,721.6555786132812,450.6552734375,499.8383483886719,1194.8372802734375,2003.31201171875,525.4340209960938,688.3711547851562,169.60296630859375,1684.6602783203125,1195.010986328125,6760.4921875,1545.9700927734375,98.34703063964844,655.5338745117188,286.9648742675781,402.45654296875,1973.422119140625,4364.82568359375,118.57199096679688
2020-02-06,1768.657958984375,734.512939453125,464.40423583984375,503.279052734375,1190.181396484375,1999.6947021484375,527.8706665039062,676.7894287109375,167.33059692382812,1668.9576416015625,1201.8978271484375,6741.9599609375,1536.5443115234375,100.1908950805664,659.7427368164062,297.068603515625,406.6109619140625,1956.68994140625,4358.0908203125,119.25723266601562
2020-02-07,1770.4678955078125,745.6759033203125,463.2049865722656,509.99298095703125,1192.4853515625,2002.9871826171875,522.8512573242188,682.0099487304688,167.2130584716797,1648.0706787109375,1184.9312744140625,6694.095703125,1540.5875244140625,98.89241027832031,648.8134155273438,295.7768249511719,406.7525329589844,1964.2286376953125,4364.82568359375,119.4040756225586
2020-02-10,1780.755126953125,738.6492309570312,469.9177551269531,507.64312744140625,1190.6614990234375,2002.3841552734375,520.4146118164062,678.4126586914062,164.9799041748047,1664.271728515625,1172.4344482421875,6618.3857421875,1525.906005859375,96.91870880126953,649.6958618164062,293.8852233886719,396.83868408203125,1987.5799560546875,4308.16455078125,117.91121673583984
2020-02-11,1788.9468994140625,747.469970703125,472.66455078125,512.4688110351562,1190.9493408203125,1996.2174072265625,526.0675659179688,678.7197265625,166.58624267578125,1672.3970947265625,1173.893798828125,6753.6259765625,1509.3892822265625,98.4249496459961,657.4573364257812,299.28314208984375,395.1863708496094,1979.71923828125,4359.60400390625,118.08252716064453
2020-02-12,1803.80615234375,752.75244140625,474.5903015136719,515.3639526367188,1199.0133056640625,2096.0908203125,535.37548828125,685.30029296875,166.93881225585938,1709.734375,1183.380615234375,6762.7958984375,1537.7474365234375,98.34703063964844,665.3997192382812,295.453857421875,391.45684814453125,1995.670166015625,4347.2080078125,119.64879608154297
2020-02-13,1785.0889892578125,745.3270263671875,477.2425842285156,513.9791870117188,1191.7174072265625,2117.46630859375,527.285888671875,695.1271362304688,166.03770446777344,1684.7099609375,1178.77392578125,6726.0693359375,1548.55078125,98.9703140258789,667.14208984375,302.1435852050781,395.5640563964844,2015.1600341796875,4344.03564453125,119.30618286132812
2020-02-14,1787.946533203125,734.064453125,475.8890686035156,521.7000732421875,1170.5498046875,2091.176025390625,531.9641723632812,690.0382080078125,162.74673461914062,1675.8865966796875,1181.41943359375,6638.453125,1543.2906494140625,95.62022399902344,673.2290649414062,294.7156982421875,395.1863708496094,2008.03515625,4328.27197265625,118.89013671875
2020-02-17,1792.0902099609375,735.9581909179688,475.38153076171875,514.818359375,1168.43798828125,2088.904052734375,527.8706665039062,692.67041015625,160.47439575195312,1686.0059814453125,1167.7822265625,6631.68408203125,1565.1806640625,95.36053466796875,668.99755859375,289.9175720214844,388.38677978515625,2025.5489501953125,4343.40087890625,119.33065795898438
2020-02-18,1775.18310546875,731.223876953125,473.5254211425781,509.44744873046875,1164.694091796875,2072.0263671875,527.4808349609375,699.8652954101562,159.73001098632812,1685.90625,1173.39208984375,6511.03857421875,1547.7630615234375,96.08767700195312,664.0872802734375,293.0086669921875,388.62451171875,2037.0400390625,4368.6328125,119.45301818847656
